transaction_id,product,region,amount,quantity,discount,year,month
15961,phone,Central,48129.0,2.0,0.24,2021,10
6913,tablet,West,31585.0,13.0,0.08,2022,10
5022,tablet,South,37308.0,3.0,0.11,2018,10
14389,Phone,South,3214.0,8.0,0.01,2019,4
8250,tablet,Central,44518.0,7.0,0.02,2019,3
9953,Phone,Central,20550.0,5.0,0.21,2018,10
15331,PHONE,North,23273.0,14.0,0.01,2018,6
16312,laptop,East,49816.0,9.0,0.06,2021,5
16228,laptop,North,19545.0,11.0,0.11,2022,4
13687,phone,Central,17295.0,15.0,0.45,2023,7
12957,Phone,Central,3987.0,13.0,0.18,2019,7
8329,Laptop,North,39466.0,3.0,0.09,2020,6
6712,Phone,Central,20236.0,12.0,0.38,2018,1
14566,Laptop,South,31775.0,5.0,0.05,2019,7
5192,Phone,North,15861.0,3.0,0.41,2023,4
12092,laptop,Central,33087.0,5.0,0.13,2021,1
8591,Tablet,East,25621.0,5.0,0.32,2022,5
12154,Laptop,West,33396.0,10.0,0.18,2022,2
8664,laptop,North,3736.0,12.0,0.25,2018,3
6300,Tablet,Central,31224.0,8.0,0.45,2022,10
12910,PHONE,North,3622.0,19.0,0.15,2022,10
16412,PHONE,Central,,13.0,0.26,2023,5
7338,phone,North,42394.0,10.0,0.4,2018,11
6345,phone,East,15325.0,16.0,,2023,5
6062,Phone,Central,16333.0,18.0,0.26,2023,5
9294,LAPTOP,North,45770.0,13.0,0.39,2022,12
11139,Phone,North,44523.0,12.0,0.16,2020,10
5871,Phone,West,30231.0,10.0,0.34,2022,10
7802,Laptop,South,34248.0,2.0,,2023,3
12648,laptop,Central,855.0,2.0,0.18,2020,5
11154,phone,East,27217.0,18.0,0.06,2019,8
13492,LAPTOP,East,46786.0,18.0,0.11,2018,1
9108,laptop,West,26369.0,8.0,0.27,2021,12
9540,tablet,West,47476.0,8.0,0.14,2019,12
8140,PHONE,Central,42661.0,5.0,0.19,2020,6
9360,laptop,West,16857.0,18.0,0.09,2021,10
15372,LAPTOP,West,36911.0,19.0,0.44,2022,12
14703,Phone,North,18808.0,16.0,0.16,2022,7
8879,Tablet,,27159.0,11.0,0.11,2020,2
10493,PHONE,Central,43810.0,3.0,0.06,2018,2
14837,Tablet,South,3106.0,1.0,0.0,2018,3
5366,Tablet,South,43395.0,13.0,0.23,2019,1
8358,Phone,East,44607.0,16.0,0.15,2018,10
13874,Laptop,West,40196.0,10.0,0.29,2019,8
11187,Phone,Central,32896.0,15.0,0.33,2018,9
7621,Tablet,South,27175.0,13.0,0.02,2018,11
9799,PHONE,South,45428.0,1.0,0.26,2019,2
16988,Tablet,South,39078.0,18.0,0.16,2022,4
16458,tablet,North,3371.0,14.0,0.49,2022,11
16970,phone,East,37318.0,15.0,0.31,2020,8
6602,LAPTOP,West,6572.0,5.0,0.49,2022,3
14622,Phone,East,40061.0,8.0,0.37,2019,12
13628,Phone,North,37609.0,11.0,0.29,2019,4
16552,Tablet,South,11543.0,16.0,0.48,2020,7
14404,phone,Central,47353.0,10.0,0.24,2023,1
10395,tablet,West,32951.0,5.0,0.18,2023,6
7956,LAPTOP,Central,23170.0,17.0,0.4,2023,8
16072,LAPTOP,North,33060.0,5.0,0.41,2023,6
13927,LAPTOP,Central,1074.0,15.0,0.44,2021,5
10560,Phone,East,4734.0,5.0,0.36,2023,10
16575,Tablet,Central,4762.0,8.0,0.31,2022,3
15747,tablet,South,40927.0,11.0,0.33,2019,12
15283,PHONE,West,7474.0,7.0,0.29,2023,11
9376,Phone,North,27459.0,19.0,0.0,2022,12
9583,phone,Central,28781.0,10.0,0.36,2023,6
5514,tablet,East,32129.0,5.0,0.18,2020,3
16391,laptop,Central,,7.0,0.33,2022,8
11713,Tablet,East,49310.0,5.0,0.49,2022,4
9338,PHONE,Central,38746.0,10.0,0.37,2019,12
5235,Tablet,West,23925.0,13.0,0.23,2021,11
8845,Tablet,West,24906.0,14.0,0.5,2021,7
5458,Laptop,Central,37171.0,6.0,0.25,2018,10
10740,tablet,Central,25211.0,1.0,0.1,2019,9
16093,PHONE,East,25947.0,17.0,0.18,2019,12
7183,Laptop,,21261.0,12.0,0.06,2019,3
13732,Tablet,West,48333.0,14.0,0.29,2023,7
15969,LAPTOP,Central,28112.0,5.0,0.47,2020,2
14998,laptop,North,43162.0,2.0,0.23,2021,7
9316,laptop,South,15459.0,14.0,0.23,2022,6
9578,Laptop,East,19318.0,4.0,0.06,2021,12
12404,Phone,East,31434.0,5.0,0.13,2022,10
13535,LAPTOP,North,37684.0,6.0,0.19,2023,12
16640,PHONE,East,38417.0,7.0,0.47,2018,11
6549,Tablet,East,45488.0,11.0,,2021,3
10895,Phone,West,18099.0,16.0,0.46,2019,11
11555,Phone,North,15516.0,1.0,0.39,2020,8
5409,LAPTOP,East,31751.0,8.0,0.47,2020,7
16021,Tablet,South,14647.0,12.0,0.17,2020,8
14844,phone,East,38398.0,10.0,0.31,2023,3
12483,phone,North,40493.0,15.0,0.3,2021,10
8887,Phone,North,44384.0,6.0,0.14,2022,4
8188,PHONE,Central,17248.0,2.0,0.36,2018,7
10203,phone,Central,32237.0,17.0,0.31,2019,10
14509,phone,West,16303.0,12.0,,2020,7
8567,Tablet,North,45320.0,12.0,0.47,2020,6
7257,LAPTOP,North,26792.0,2.0,0.16,2018,7
14742,Tablet,North,24502.0,16.0,0.27,2022,9
10396,Phone,East,23796.0,4.0,0.33,2022,12
13081,Laptop,Central,49132.0,10.0,0.05,2019,11
15608,phone,South,43465.0,2.0,0.05,2023,6
14582,phone,West,2119.0,4.0,0.25,2022,4
12948,Phone,North,26239.0,10.0,0.2,2018,3
8650,Laptop,West,27878.0,11.0,0.17,2018,9
15810,Tablet,Central,19783.0,9.0,0.06,2023,12
11213,tablet,South,8741.0,19.0,0.0,2021,3
10260,Laptop,West,11670.0,11.0,0.03,2018,1
6887,LAPTOP,South,15142.0,19.0,0.14,2021,1
14119,laptop,Central,3512.0,16.0,0.03,2020,11
6619,phone,East,43691.0,7.0,0.06,2019,9
5184,Laptop,Central,15100.0,13.0,0.12,2020,2
8047,tablet,Central,49539.0,13.0,0.19,2018,1
12666,PHONE,West,38156.0,11.0,0.13,2020,6
15528,tablet,Central,32129.0,16.0,0.24,2018,2
9509,laptop,South,22126.0,18.0,0.26,2018,10
14627,Laptop,South,24862.0,3.0,0.02,2023,9
9833,laptop,North,14370.0,6.0,0.16,2018,9
5195,PHONE,South,45695.0,19.0,0.01,2019,4
8098,phone,East,26400.0,15.0,0.01,2021,3
11693,laptop,East,,4.0,0.48,2020,3
12509,Tablet,South,45456.0,2.0,0.41,2022,10
9328,PHONE,West,8454.0,17.0,0.32,2018,5
11844,phone,Central,7422.0,12.0,0.43,2022,3
7989,Laptop,North,41387.0,15.0,0.27,2019,5
6541,LAPTOP,East,42483.0,17.0,0.27,2020,11
5822,laptop,East,40216.0,10.0,0.09,2018,6
11428,tablet,Central,37847.0,11.0,0.46,2021,7
13230,Phone,West,40877.0,10.0,0.15,2022,8
11116,tablet,East,24362.0,7.0,0.46,2021,4
8328,tablet,South,41786.0,13.0,0.36,2020,2
15173,PHONE,South,1179.0,10.0,0.49,2020,6
15341,Phone,North,44253.0,1.0,0.05,2018,8
15368,tablet,South,14822.0,6.0,0.04,2020,8
9531,Tablet,Central,9204.0,4.0,0.14,2019,1
8775,laptop,East,27319.0,16.0,0.25,2022,11
10367,tablet,West,1648.0,12.0,0.48,2020,6
7691,phone,West,37918.0,15.0,0.45,2023,5
7588,Laptop,East,,6.0,0.07,2019,7
13630,Laptop,North,32752.0,15.0,0.39,2022,3
10473,phone,North,,10.0,0.24,2021,6
10749,phone,South,13814.0,1000.0,0.19,2019,6
14992,phone,East,35094.0,11.0,0.13,2018,12
6839,tablet,South,44423.0,6.0,0.34,2021,6
6404,LAPTOP,South,21950.0,15.0,0.02,2018,5
15302,PHONE,West,21745.0,17.0,0.13,2023,7
15641,Laptop,Central,45644.0,9.0,0.07,2023,11
16747,LAPTOP,South,41751.0,2.0,0.34,2021,2
5882,Phone,East,16143.0,19.0,0.49,2023,5
5724,Phone,Central,16398.0,3.0,0.26,2019,9
16866,Phone,North,15035.0,16.0,0.36,2018,2
7138,phone,East,42298.0,5.0,0.36,2020,6
9609,LAPTOP,East,18879.0,11.0,0.35,2023,9
14579,LAPTOP,West,11820.0,12.0,0.4,2019,9
14585,PHONE,Central,15726.0,16.0,0.0,2019,9
7531,laptop,East,24054.0,14.0,0.04,2023,4
5973,tablet,Central,34550.0,11.0,0.15,2018,8
11582,tablet,East,47817.0,4.0,0.38,2022,8
7131,phone,East,39050.0,14.0,0.16,2022,3
11556,phone,North,6529.0,3.0,0.11,2019,9
5597,Tablet,Central,23612.0,1.0,0.19,2021,5
15668,Tablet,South,7079.0,15.0,0.23,2019,1
6018,Tablet,South,30981.0,13.0,0.4,2021,4
16933,Tablet,North,30317.0,14.0,0.45,2018,2
14563,Tablet,East,7033.0,3.0,0.02,2023,5
6591,Phone,North,35218.0,1000.0,0.07,2022,3
11425,laptop,South,19020.0,4.0,0.16,2020,9
10071,phone,East,42549.0,7.0,0.24,2019,2
5860,Laptop,South,15897.0,11.0,0.26,2019,7
5823,phone,East,23254.0,2.0,0.27,2021,4
9868,Phone,Central,1476.0,18.0,0.34,2019,10
12863,Laptop,Central,3191.0,16.0,0.43,2018,5
9824,Laptop,South,18436.0,8.0,0.14,2021,3
8193,Tablet,West,39830.0,17.0,0.14,2022,7
12769,Phone,West,16943.0,15.0,0.21,2022,7
7167,Phone,West,34403.0,3.0,0.37,2022,10
16004,Laptop,Central,30108.0,13.0,0.45,2019,4
13511,LAPTOP,North,44761.0,16.0,0.08,2020,9
13370,PHONE,Central,47953.0,17.0,0.07,2023,11
5404,phone,North,11313.0,19.0,0.44,2019,4
14829,tablet,Central,40192.0,12.0,0.34,2018,9
10944,Tablet,Central,39104.0,10.0,0.45,2022,2
7046,Tablet,North,11859.0,18.0,0.5,2021,10
12356,laptop,North,,17.0,0.5,2018,11
6797,PHONE,East,48017.0,6.0,0.44,2020,9
9880,PHONE,East,19053.0,6.0,0.24,2022,5
13867,laptop,Central,37350.0,12.0,0.47,2022,8
15030,PHONE,North,47678.0,3.0,0.25,2023,2
13202,LAPTOP,Central,6249.0,7.0,0.13,2022,5
11921,LAPTOP,East,39797.0,4.0,0.4,2021,4
9111,Laptop,North,29667.0,14.0,0.19,2019,3
15633,phone,,9311.0,19.0,0.34,2022,5
14845,PHONE,South,8945.0,11.0,0.16,2022,4
15138,laptop,West,3085.0,1.0,0.27,2019,3
9981,laptop,East,35153.0,17.0,0.35,2018,7
12478,tablet,Central,647.0,17.0,0.08,2021,11
9071,PHONE,Central,43248.0,16.0,0.13,2023,11
9457,laptop,Central,34930.0,11.0,0.18,2019,6
7619,tablet,South,3767.0,10.0,0.35,2020,3
9951,Laptop,Central,41594.0,13.0,0.47,2019,4
6403,Phone,East,38455.0,6.0,0.49,2019,5
13682,PHONE,Central,6541.0,8.0,0.47,2018,10
9326,phone,North,2691.0,19.0,0.17,2020,9
5438,Phone,Central,47804.0,2.0,0.19,2023,12
9936,Tablet,North,22533.0,15.0,0.2,2020,10
7014,PHONE,South,4520.0,8.0,0.08,2021,12
11815,laptop,East,37815.0,18.0,0.05,2022,10
11456,LAPTOP,West,15469.0,10.0,0.21,2021,10
13332,laptop,East,10560.0,13.0,0.22,2020,2
12299,laptop,East,26862.0,10.0,0.07,2023,7
13880,Laptop,Central,20567.0,1.0,0.41,2020,12
9848,tablet,South,19001.0,2.0,0.02,2021,1
11119,tablet,North,22248.0,16.0,0.18,2018,7
11121,Laptop,North,31924.0,14.0,0.46,2023,4
14115,PHONE,South,33654.0,15.0,0.46,2019,7
13509,Phone,North,24738.0,11.0,0.05,2021,11
10398,Tablet,East,5739.0,17.0,0.21,2019,9
6465,laptop,Central,10591.0,4.0,0.36,2020,11
14131,PHONE,South,47911.0,9.0,0.43,2020,1
14920,phone,Central,23432.0,7.0,0.18,2022,5
13923,LAPTOP,West,35464.0,8.0,0.26,2019,5
6262,Laptop,South,13188.0,15.0,0.4,2019,7
6883,tablet,North,34187.0,3.0,0.45,2018,1
16535,Laptop,Central,32752.0,12.0,0.48,2023,6
11299,tablet,West,30083.0,10.0,0.21,2021,3
12314,PHONE,West,29819.0,17.0,0.48,2023,2
10562,Tablet,South,48104.0,10.0,0.19,2021,6
11460,laptop,South,39673.0,13.0,,2021,9
10142,Phone,Central,45430.0,12.0,0.3,2020,3
10386,phone,Central,45683.0,-5.0,0.2,2022,11
13739,tablet,East,39527.0,15.0,0.12,2018,9
10795,laptop,South,13022.0,19.0,0.38,2021,1
5433,Laptop,Central,10158.0,13.0,0.42,2020,10
16332,phone,North,10109.0,9.0,0.07,2019,6
5339,Phone,North,34169.0,10.0,0.15,2018,1
5288,Tablet,West,45701.0,19.0,0.26,2022,11
5049,LAPTOP,Central,33279.0,2.0,0.41,2019,12
12637,Laptop,Central,6760.0,13.0,0.46,2023,10
15954,phone,South,22044.0,2.0,0.12,2023,7
10919,Tablet,West,3090.0,1000.0,0.5,2019,7
16287,laptop,North,43180.0,15.0,0.07,2021,7
15743,phone,West,3213.0,18.0,0.1,2023,2
16302,tablet,South,11214.0,12.0,0.15,2023,6
12275,phone,West,5556.0,17.0,0.14,2020,4
5778,tablet,Central,20820.0,1.0,0.33,2021,9
6167,tablet,North,39330.0,2.0,0.32,2019,4
10155,LAPTOP,West,32386.0,6.0,0.08,2021,10
14247,phone,South,37231.0,2.0,0.33,2018,1
11604,phone,Central,5620.0,1.0,0.32,2022,1
16488,tablet,Central,15985.0,8.0,0.05,2020,8
13623,PHONE,Central,37503.0,15.0,0.37,2023,1
11594,phone,Central,40238.0,5.0,0.16,2021,2
14940,Phone,North,37663.0,14.0,0.32,2018,4
13429,Tablet,North,16549.0,7.0,0.2,2018,8
11371,PHONE,Central,11164.0,6.0,0.4,2021,8
7189,tablet,South,3474.0,2.0,0.12,2020,4
10167,phone,West,2937.0,5.0,0.05,2023,6
11912,laptop,West,38055.0,5.0,0.34,2020,10
14583,tablet,West,49960.0,7.0,0.42,2021,12
12960,phone,South,23417.0,4.0,0.38,2023,3
8256,Tablet,Central,18066.0,4.0,0.32,2020,6
13484,LAPTOP,South,18825.0,9.0,0.45,2018,12
7713,Phone,East,9607.0,5.0,0.27,2021,3
15690,laptop,South,41430.0,2.0,0.01,2019,5
7638,Tablet,Central,20021.0,8.0,0.07,2022,8
15553,Phone,Central,28179.0,2.0,0.15,2020,3
10179,Laptop,Central,45871.0,12.0,0.15,2022,7
15916,Laptop,South,31490.0,4.0,0.07,2021,12
13655,LAPTOP,North,11580.0,3.0,0.48,2022,6
7870,tablet,West,38794.0,12.0,0.36,2023,12
13886,tablet,East,49445.0,5.0,0.3,2021,1
12269,PHONE,West,1997.0,3.0,0.04,2020,10
5053,Tablet,East,20079.0,8.0,0.35,2021,4
10559,laptop,West,753.0,1.0,0.02,2020,4
7214,LAPTOP,East,47875.0,12.0,0.09,2020,1
12585,phone,West,2731.0,5.0,0.18,2022,4
13762,Phone,West,44393.0,10.0,0.13,2019,4
6872,LAPTOP,North,42079.0,4.0,0.2,2022,5
10966,Tablet,Central,36388.0,4.0,0.04,2023,5
7863,tablet,East,34097.0,13.0,0.19,2021,12
13112,Laptop,South,27733.0,14.0,0.24,2019,2
16814,laptop,South,41242.0,8.0,0.14,2020,9
8446,PHONE,South,29146.0,18.0,0.48,2023,4
8136,Phone,East,705.0,5.0,0.35,2018,8
8464,laptop,East,21899.0,12.0,0.2,2021,3
6038,Phone,East,35546.0,19.0,0.18,2022,11
11899,tablet,West,635.0,16.0,0.29,2022,1
6486,Tablet,Central,49640.0,7.0,0.1,2022,3
7439,LAPTOP,East,27091.0,6.0,0.2,2023,10
5326,Tablet,East,9846.0,4.0,0.29,2021,12
11490,phone,South,48709.0,8.0,0.04,2023,4
12176,PHONE,West,11853.0,16.0,0.29,2021,4
14944,laptop,Central,40678.0,7.0,0.45,2018,9
11669,Laptop,North,44738.0,4.0,0.16,2019,7
11582,tablet,East,47817.0,4.0,0.38,2022,8
13518,LAPTOP,North,,8.0,0.3,2022,5
5739,Laptop,East,24443.0,4.0,0.3,2019,10
10137,phone,North,5760.0,19.0,0.49,2018,9
10156,Tablet,East,27523.0,12.0,0.35,2019,12
6545,PHONE,South,10080.0,1.0,0.42,2023,7
6396,LAPTOP,East,9357.0,3.0,0.47,2020,7
9603,PHONE,North,30965.0,10.0,0.16,2019,12
13205,Phone,Central,4978.0,12.0,0.06,2019,10
5111,laptop,West,29995.0,16.0,0.17,2021,5
12406,LAPTOP,West,47004.0,7.0,0.44,2021,10
14618,LAPTOP,South,36062.0,5.0,0.13,2019,5
15112,phone,Central,46767.0,10.0,0.26,2022,1
7749,Phone,Central,25159.0,8.0,0.28,2018,2
6013,phone,West,28243.0,9.0,0.35,2023,12
11349,Laptop,West,41068.0,1.0,0.43,2023,2
15930,tablet,South,34192.0,14.0,0.1,2023,11
5702,Tablet,West,21184.0,5.0,0.02,2019,3
13486,LAPTOP,North,48443.0,10.0,0.47,2021,6
5010,phone,Central,32139.0,13.0,0.04,2022,2
9901,Tablet,South,16490.0,8.0,0.03,2023,8
14112,laptop,North,33465.0,12.0,0.48,2020,2
11206,tablet,South,28809.0,7.0,,2022,1
11188,tablet,South,45405.0,6.0,0.2,2018,8
10792,Laptop,East,48522.0,2.0,0.05,2018,10
10526,Tablet,North,10732.0,11.0,0.19,2023,9
5718,Laptop,West,38353.0,8.0,0.47,2021,11
10713,Phone,South,12526.0,17.0,0.01,2019,7
9145,Tablet,North,15500.0,2.0,0.39,2020,7
8295,LAPTOP,East,3768.0,-10.0,0.16,2021,12
10196,PHONE,South,42774.0,7.0,0.46,2020,9
10393,Phone,West,32499.0,9.0,0.25,2022,5
9464,Phone,East,49119.0,13.0,0.08,2018,4
6615,laptop,South,,8.0,0.39,2018,10
8700,PHONE,Central,14536.0,11.0,0.15,2018,4
8122,phone,North,30578.0,2.0,0.21,2019,12
6358,Tablet,South,21857.0,7.0,0.19,2020,9
9684,phone,Central,42941.0,9.0,0.37,2022,3
16469,Phone,Central,38010.0,15.0,0.18,2023,9
14619,Phone,East,5543.0,18.0,0.37,2018,4
5770,LAPTOP,East,10789.0,6.0,,2022,7
12547,Phone,South,36168.0,14.0,0.43,2023,7
13268,Phone,West,44485.0,4.0,0.09,2019,9
10880,Phone,North,20786.0,12.0,0.34,2022,11
10579,Laptop,North,16318.0,5.0,0.2,2022,2
14074,Tablet,West,30192.0,12.0,0.06,2023,7
14843,tablet,North,35191.0,10.0,0.45,2023,11
7418,phone,Central,15393.0,2.0,0.39,2022,4
11366,Laptop,Central,48615.0,6.0,0.46,2023,2
5755,phone,North,3538.0,13.0,0.39,2018,8
14857,LAPTOP,Central,26778.0,10.0,0.33,2023,2
15373,Laptop,Central,35769.0,15.0,0.44,2020,1
8116,Laptop,South,10941.0,18.0,0.45,2019,11
9377,tablet,South,35225.0,11.0,0.48,2021,11
15375,laptop,North,19289.0,10.0,0.31,2023,6
16897,Laptop,Central,4311.0,3.0,0.14,2022,4
15878,tablet,East,8616.0,3.0,0.37,2023,5
8739,Tablet,West,9268.0,3.0,0.5,2022,1
6758,Laptop,West,31780.0,16.0,0.26,2023,8
5944,PHONE,North,17004.0,4.0,0.31,2019,12
12988,PHONE,East,44687.0,15.0,0.32,2020,8
16122,phone,East,37144.0,14.0,0.04,2019,5
16170,Laptop,East,36930.0,19.0,0.08,2023,8
9822,Tablet,South,22593.0,7.0,0.42,2022,11
14225,laptop,Central,42456.0,16.0,0.2,2022,8
11638,LAPTOP,West,27049.0,10.0,0.02,2019,1
9962,Tablet,West,21813.0,7.0,0.38,2023,11
13267,Tablet,West,42716.0,-5.0,0.23,2019,3
11304,phone,East,2038.0,16.0,0.05,2022,10
6774,Phone,West,25686.0,2.0,0.42,2019,6
16685,PHONE,South,46662.0,4.0,0.5,2021,2
8726,Tablet,West,11591.0,19.0,0.03,2023,1
9895,Tablet,Central,10019.0,7.0,0.23,2018,8
15737,phone,North,49792.0,4.0,0.28,2021,3
13354,PHONE,West,22620.0,7.0,0.35,2021,1
14774,Laptop,North,8219.0,19.0,0.23,2019,12
14067,tablet,North,13746.0,16.0,0.29,2023,3
15327,laptop,West,37196.0,9.0,0.36,2023,11
6079,Laptop,Central,4467.0,16.0,0.19,2022,10
14520,phone,South,13006.0,13.0,0.31,2022,10
14229,phone,Central,14229.0,8.0,0.07,2021,10
14305,Tablet,West,26812.0,14.0,0.14,2018,12
5177,Phone,East,31241.0,8.0,0.0,2023,9
7135,phone,North,43374.0,3.0,0.21,2019,12
11214,PHONE,North,44889.0,16.0,0.4,2019,3
9916,Laptop,North,32162.0,3.0,0.33,2021,11
7340,phone,South,13250.0,17.0,0.12,2021,12
5548,laptop,West,40798.0,10.0,0.41,2022,11
10366,laptop,Central,18737.0,9.0,0.25,2021,3
7210,Laptop,East,7115.0,11.0,0.22,2020,11
11767,Laptop,North,31625.0,19.0,0.07,2021,10
11019,PHONE,East,10412.0,10.0,0.31,2019,2
6330,phone,West,,6.0,0.1,2020,2
13015,LAPTOP,West,37126.0,19.0,0.49,2023,7
14199,Tablet,West,39909.0,14.0,0.29,2021,8
5652,PHONE,Central,2870.0,18.0,0.15,2018,4
15061,PHONE,West,11409.0,15.0,0.1,2021,10
10226,LAPTOP,Central,30271.0,11.0,0.32,2020,8
9671,Tablet,South,34429.0,2.0,0.15,2021,8
15385,PHONE,South,,1.0,0.39,2020,2
14193,Phone,North,,16.0,0.32,2019,7
16014,Phone,East,43330.0,12.0,0.43,2021,4
10813,Phone,East,41764.0,11.0,0.03,2020,12
11929,phone,West,1728.0,16.0,0.2,2023,11
7495,LAPTOP,West,6854.0,5.0,0.15,2022,12
9664,Phone,East,36467.0,6.0,0.49,2018,4
5698,PHONE,Central,28753.0,9.0,0.23,2022,9
14178,PHONE,South,12365.0,17.0,0.47,2018,8
16826,phone,West,40555.0,13.0,0.25,2021,12
16835,laptop,Central,5967.0,4.0,0.11,2018,9
16786,PHONE,Central,45440.0,13.0,0.19,2020,7
13766,LAPTOP,East,23719.0,11.0,0.45,2022,12
10459,laptop,Central,32259.0,10.0,0.2,2018,2
7995,laptop,West,28510.0,17.0,0.48,2018,1
10140,Laptop,South,44449.0,9.0,0.01,2020,2
5840,LAPTOP,North,33899.0,4.0,0.35,2021,3
7016,laptop,North,29823.0,8.0,0.49,2018,6
12974,LAPTOP,West,12767.0,9.0,0.34,2019,5
11903,Phone,South,5638.0,17.0,0.28,2022,10
7111,Tablet,Central,48510.0,15.0,0.21,2022,3
5943,PHONE,West,4731.0,19.0,0.43,2019,4
16505,Phone,North,9879.0,10.0,0.46,2023,1
5795,Laptop,South,27414.0,13.0,0.13,2022,6
13695,Phone,West,47817.0,9.0,0.01,2021,4
15622,Phone,,9907.0,10.0,0.33,2019,8
14399,Phone,Central,21110.0,4.0,0.27,2023,3
12621,Tablet,Central,12352.0,1000.0,0.19,2022,1
14776,tablet,North,39885.0,2.0,0.41,2022,1
7627,PHONE,West,3651.0,8.0,0.26,2018,6
10109,laptop,Central,10542.0,9.0,0.17,2023,1
15383,PHONE,North,4887.0,5.0,0.24,2023,1
14883,Tablet,North,23708.0,1.0,0.34,2022,7
7689,Laptop,West,34848.0,3.0,0.05,2019,3
8982,laptop,West,,15.0,0.28,2022,10
7651,Tablet,Central,14579.0,19.0,0.08,2019,12
11836,LAPTOP,Central,23353.0,1.0,0.4,2023,4
8383,LAPTOP,Central,17838.0,2.0,0.49,2019,1
9888,Phone,East,22742.0,8.0,0.38,2018,4
11888,tablet,West,24137.0,2.0,0.21,2022,3
12021,laptop,South,47940.0,14.0,0.06,2019,5
10645,laptop,North,19625.0,5.0,0.02,2019,2
5563,Tablet,West,38568.0,5.0,0.17,2021,9
7578,PHONE,Central,9317.0,2.0,0.12,2022,6
16783,phone,East,12875.0,19.0,0.25,2018,9
15898,phone,South,6968.0,16.0,,2023,12
12162,Phone,,48708.0,6.0,0.28,2018,5
9230,Tablet,East,27937.0,4.0,0.04,2020,5
15466,laptop,Central,9190.0,14.0,0.07,2020,7
15867,Laptop,North,1391.0,19.0,0.4,2020,7
14241,laptop,Central,14610.0,19.0,0.45,2021,12
5078,laptop,West,4700.0,15.0,0.23,2023,1
12194,Laptop,West,12436.0,2.0,0.42,2022,3
6414,Laptop,South,31547.0,12.0,0.08,2021,8
14954,laptop,West,8958.0,8.0,0.39,2019,5
9820,PHONE,South,42256.0,16.0,0.15,2022,8
10346,Tablet,North,23675.0,11.0,0.28,2018,1
11637,PHONE,South,13063.0,2.0,0.28,2020,4
15334,Phone,East,28133.0,7.0,0.05,2022,10
7784,PHONE,North,7596.0,18.0,0.22,2022,5
11514,tablet,South,47267.0,11.0,0.24,2022,1
5504,PHONE,East,34955.0,8.0,0.15,2018,1
11511,phone,North,21827.0,3.0,0.31,2019,8
5439,PHONE,South,15823.0,10.0,0.39,2018,12
8350,PHONE,North,17666.0,500.0,0.39,2020,7
12724,Tablet,West,45525.0,4.0,0.49,2019,3
13847,tablet,South,33064.0,6.0,0.3,2021,9
15886,PHONE,West,40997.0,2.0,0.4,2021,9
11051,PHONE,East,38471.0,10.0,0.38,2023,10
7504,LAPTOP,,48587.0,2.0,0.07,2022,10
15417,LAPTOP,North,1680.0,2.0,0.07,2019,7
12917,Laptop,South,37946.0,10.0,0.27,2018,7
13626,Tablet,South,43940.0,18.0,0.07,2019,12
15900,PHONE,West,11757.0,7.0,0.31,2022,7
5375,tablet,Central,26338.0,4.0,0.39,2023,5
6216,Laptop,North,36702.0,14.0,0.48,2023,12
9766,Phone,South,49728.0,7.0,0.12,2020,10
7791,LAPTOP,South,5160.0,13.0,0.37,2018,3
11557,LAPTOP,West,10151.0,18.0,0.17,2022,7
11473,LAPTOP,Central,39943.0,4.0,0.48,2020,6
16948,phone,South,41047.0,12.0,0.25,2018,7
14951,laptop,North,34313.0,5.0,0.23,2019,8
6683,Phone,West,37601.0,5.0,0.09,2022,6
12091,tablet,North,862.0,1.0,0.33,2018,8
16421,laptop,South,2145.0,9.0,0.28,2020,1
14161,Tablet,West,33351.0,15.0,0.19,2023,2
8021,Laptop,North,41737.0,2.0,0.46,2018,1
11047,Tablet,West,33111.0,12.0,,2018,5
13578,Phone,East,14312.0,1.0,0.25,2023,8
5626,PHONE,North,34043.0,19.0,0.48,2019,7
13196,phone,North,10792.0,3.0,0.32,2022,12
16815,Phone,South,9899.0,7.0,0.07,2020,5
6234,PHONE,West,43911.0,16.0,0.1,2018,9
14261,PHONE,South,,15.0,0.4,2019,10
13176,Phone,East,9117.0,19.0,0.31,2022,8
8689,Tablet,Central,20820.0,7.0,0.03,2023,4
10283,Tablet,Central,10933.0,15.0,0.13,2022,4
15645,Tablet,South,25628.0,1.0,0.32,2018,6
10463,phone,South,17676.0,7.0,0.22,2022,9
13595,phone,South,24965.0,16.0,0.23,2021,11
8897,PHONE,North,45943.0,13.0,0.07,2018,10
7017,laptop,Central,10678.0,5.0,0.45,2021,9
8821,tablet,East,13734.0,500.0,0.42,2023,5
5170,phone,Central,15133.0,6.0,0.24,2022,7
15983,LAPTOP,Central,14715.0,12.0,0.04,2019,7
8000,PHONE,West,14998.0,1.0,0.46,2023,1
15953,Phone,West,19145.0,14.0,0.02,2022,6
14911,tablet,South,14294.0,2.0,0.28,2022,7
14367,LAPTOP,South,1156.0,6.0,0.45,2020,1
8638,tablet,South,9855.0,14.0,0.39,2023,4
6059,Tablet,East,9676.0,9.0,0.27,2019,6
15396,laptop,West,5279.0,18.0,0.27,2019,4
15887,phone,Central,32809.0,1.0,0.09,2021,4
9506,PHONE,South,43957.0,11.0,0.3,2023,8
